cluster_id;letalidade_violenta;estupro;roubo_rua;roubo_veiculo;roubo_carga;apreensao_drogas;hom_por_interv_policial;armas_arma_fogo_fuzil;fem_feminicidio;n_de_aisps
3;12.17059096771373;11.715835464620632;102.99531062146151;50.34345995365817;8.058127582136533;7.670965035958642;1.5628541215817429;0.4694182132161671;0.09780559380943012;3
5;12.034541991322063;7.190661673591369;182.92611188478523;86.8114296442506;16.841282834793084;23.344822393837205;2.5471472046067496;0.9770827818507564;0.0583327099182463;3
2;6.714696269243733;4.382942359025095;100.74686993392761;45.080213673680284;6.349659146699149;8.76402582094971;1.3242686180017753;0.39405809162101757;0.03093736216797471;7
0;6.485606060606061;3.1479166666666663;121.9861914600551;72.99578168044077;16.06659779614325;9.62746212121212;2.1767217630854;1.2479855371900825;0.03323002754820936;2
4;2.050884593191813;2.473261283056347;5.878856525475944;1.2919641879814021;0.3779917997710434;20.10910445978776;0.11907530931438223;0.042597599319475224;0.02447621860945637;8
1;2.040561789262513;1.9430673020396683;41.917099749140895;8.471972724380482;1.3086146920109083;10.129866365232976;0.36260055527863494;0.09929767982683271;0.012198143255299875;19
